"isono","year","sexno","ageno","eduno","ryl15"
710,2085,0,0,0,68.7
710,2090,0,0,0,69.3
710,2095,0,0,0,69.6
716,2010,0,0,0,64.2
716,2015,0,0,0,64.5
716,2020,0,0,0,64.5
716,2025,0,0,0,64.5
716,2030,0,0,0,64.6
716,2035,0,0,0,65.1
716,2040,0,0,0,65.2
716,2045,0,0,0,65.7
716,2050,0,0,0,66.6
716,2055,0,0,0,67.3
716,2060,0,0,0,68
716,2065,0,0,0,68.5
716,2070,0,0,0,69
716,2075,0,0,0,69.6
716,2080,0,0,0,70.1
716,2085,0,0,0,70.7
716,2090,0,0,0,71.2
716,2095,0,0,0,71.6
724,2010,0,0,0,71.5
724,2015,0,0,0,72.4
724,2020,0,0,0,73.4
724,2025,0,0,0,74.2
724,2030,0,0,0,75.1
724,2035,0,0,0,76
724,2040,0,0,0,76.8
724,2045,0,0,0,77.6
724,2050,0,0,0,78.6
724,2055,0,0,0,79.4
724,2060,0,0,0,80.3
724,2065,0,0,0,81.2
724,2070,0,0,0,82.2
724,2075,0,0,0,83.2
724,2080,0,0,0,84.2
724,2085,0,0,0,85.3
724,2090,0,0,0,86.5
724,2095,0,0,0,87.5
736,2010,0,0,0,62.7
736,2015,0,0,0,62.9
736,2020,0,0,0,63.2
736,2025,0,0,0,63.3
736,2030,0,0,0,63.4
736,2035,0,0,0,63.8
736,2040,0,0,0,63.8
736,2045,0,0,0,64
736,2050,0,0,0,64.2
736,2055,0,0,0,64.4
736,2060,0,0,0,64.9
736,2065,0,0,0,65.2
736,2070,0,0,0,65.7
736,2075,0,0,0,66.2
736,2080,0,0,0,66.7
736,2085,0,0,0,67.3
736,2090,0,0,0,67.9
736,2095,0,0,0,68.6
740,2010,0,0,0,65.5
740,2015,0,0,0,66.4
740,2020,0,0,0,67.5
740,2025,0,0,0,68.4
740,2030,0,0,0,69.2
740,2035,0,0,0,70
740,2040,0,0,0,70.8
740,2045,0,0,0,71.5
740,2050,0,0,0,72.4
740,2055,0,0,0,73.2
740,2060,0,0,0,74
740,2065,0,0,0,74.8
740,2070,0,0,0,75.7
740,2075,0,0,0,76.5
740,2080,0,0,0,77.3
740,2085,0,0,0,78.1
740,2090,0,0,0,78.9
740,2095,0,0,0,79.7
748,2010,0,0,0,61.7
748,2015,0,0,0,61.7
748,2020,0,0,0,61.7
748,2025,0,0,0,61
748,2030,0,0,0,61.7
748,2035,0,0,0,61.3
748,2040,0,0,0,61.2
748,2045,0,0,0,61.1
748,2050,0,0,0,61.5
748,2055,0,0,0,62.2
748,2060,0,0,0,62.8
748,2065,0,0,0,63.5
748,2070,0,0,0,64.1
748,2075,0,0,0,64.8
748,2080,0,0,0,65.4
748,2085,0,0,0,66.1
748,2090,0,0,0,66.7
748,2095,0,0,0,67.4
752,2010,0,0,0,71.1
752,2015,0,0,0,71.9
752,2020,0,0,0,72.8
752,2025,0,0,0,73.7
752,2030,0,0,0,74.5
752,2035,0,0,0,75.3
752,2040,0,0,0,76.3
752,2045,0,0,0,77.2
752,2050,0,0,0,78.1
752,2055,0,0,0,79
752,2060,0,0,0,79.9
752,2065,0,0,0,80.9
752,2070,0,0,0,81.9
752,2075,0,0,0,82.9
752,2080,0,0,0,83.8
752,2085,0,0,0,84.7
752,2090,0,0,0,85.8
752,2095,0,0,0,86.9
756,2010,0,0,0,72.6
756,2015,0,0,0,73.5
756,2020,0,0,0,74.5
756,2025,0,0,0,75.3
756,2030,0,0,0,76.2
756,2035,0,0,0,77
756,2040,0,0,0,77.9
756,2045,0,0,0,78.7
756,2050,0,0,0,79.5
756,2055,0,0,0,80.4
756,2060,0,0,0,81.3
756,2065,0,0,0,82.3
756,2070,0,0,0,83.2
756,2075,0,0,0,84.1
756,2080,0,0,0,85
756,2085,0,0,0,86
756,2090,0,0,0,87
756,2095,0,0,0,88
760,2010,0,0,0,67
760,2015,0,0,0,67.9
760,2020,0,0,0,68.7
760,2025,0,0,0,69.5
760,2030,0,0,0,70.3
760,2035,0,0,0,71.2
760,2040,0,0,0,72.1
760,2045,0,0,0,72.9
760,2050,0,0,0,73.7
760,2055,0,0,0,74.5
760,2060,0,0,0,75.4
760,2065,0,0,0,76.2
760,2070,0,0,0,77.1
760,2075,0,0,0,77.9
760,2080,0,0,0,78.7
760,2085,0,0,0,79.6
760,2090,0,0,0,80.4
760,2095,0,0,0,81.4
762,2010,0,0,0,64.2
762,2015,0,0,0,65.2
762,2020,0,0,0,65.9
762,2025,0,0,0,66.6
762,2030,0,0,0,67.2
762,2035,0,0,0,67.6
762,2040,0,0,0,68.2
762,2045,0,0,0,68.9
762,2050,0,0,0,69.5
762,2055,0,0,0,70.2
762,2060,0,0,0,71
762,2065,0,0,0,71.7
762,2070,0,0,0,72.4
762,2075,0,0,0,73.1
762,2080,0,0,0,73.8
762,2085,0,0,0,74.6
762,2090,0,0,0,75.4
762,2095,0,0,0,76.2
764,2010,0,0,0,67.7
764,2015,0,0,0,67.9
764,2020,0,0,0,68.3
764,2025,0,0,0,68.8
764,2030,0,0,0,69.1
764,2035,0,0,0,69.4
764,2040,0,0,0,69.8
764,2045,0,0,0,70.2
764,2050,0,0,0,70.7
764,2055,0,0,0,71.2
764,2060,0,0,0,71.7
764,2065,0,0,0,72.2
764,2070,0,0,0,72.7
764,2075,0,0,0,73.2
764,2080,0,0,0,73.8
764,2085,0,0,0,74.3
764,2090,0,0,0,74.9
764,2095,0,0,0,75.6
768,2010,0,0,0,62.6
768,2015,0,0,0,63.1
768,2020,0,0,0,63.3
768,2025,0,0,0,63.8
768,2030,0,0,0,63.9
768,2035,0,0,0,64.1
768,2040,0,0,0,64.4
768,2045,0,0,0,64.5
768,2050,0,0,0,64.9
768,2055,0,0,0,65.3
768,2060,0,0,0,65.7
768,2065,0,0,0,66.2
768,2070,0,0,0,66.9
768,2075,0,0,0,67.6
768,2080,0,0,0,68.2
768,2085,0,0,0,68.9
768,2090,0,0,0,69.6
768,2095,0,0,0,70.5
776,2010,0,0,0,65.5
776,2015,0,0,0,66.5
776,2020,0,0,0,67.5
776,2025,0,0,0,68.4
776,2030,0,0,0,69.1
776,2035,0,0,0,70
776,2040,0,0,0,70.9
776,2045,0,0,0,71.8
776,2050,0,0,0,72.6
776,2055,0,0,0,73.5
776,2060,0,0,0,74.2
776,2065,0,0,0,75.1
776,2070,0,0,0,75.9
776,2075,0,0,0,76.8
776,2080,0,0,0,77.6
776,2085,0,0,0,78.5
776,2090,0,0,0,79.3
776,2095,0,0,0,80.1
780,2010,0,0,0,66
780,2015,0,0,0,67.2
780,2020,0,0,0,68.2
780,2025,0,0,0,69
780,2030,0,0,0,69.8
780,2035,0,0,0,70.6
780,2040,0,0,0,71.5
780,2045,0,0,0,72.3
780,2050,0,0,0,73
780,2055,0,0,0,73.9
780,2060,0,0,0,74.6
780,2065,0,0,0,75.4
780,2070,0,0,0,76.2
780,2075,0,0,0,77
780,2080,0,0,0,77.9
780,2085,0,0,0,78.8
780,2090,0,0,0,79.6
780,2095,0,0,0,80.4
784,2010,0,0,0,67.2
784,2015,0,0,0,68.5
784,2020,0,0,0,69.5
784,2025,0,0,0,70.4
784,2030,0,0,0,71.1
784,2035,0,0,0,71.8
784,2040,0,0,0,72.5
784,2045,0,0,0,73.2
784,2050,0,0,0,73.9
784,2055,0,0,0,74.7
784,2060,0,0,0,75.5
784,2065,0,0,0,76.4
784,2070,0,0,0,77.3
784,2075,0,0,0,78.3
784,2080,0,0,0,79.3
784,2085,0,0,0,80.3
784,2090,0,0,0,81.2
784,2095,0,0,0,82.2
788,2010,0,0,0,65.3
788,2015,0,0,0,65.9
788,2020,0,0,0,66.7
788,2025,0,0,0,67.4
788,2030,0,0,0,68.1
788,2035,0,0,0,68.9
788,2040,0,0,0,69.6
788,2045,0,0,0,70.4
788,2050,0,0,0,71.3
788,2055,0,0,0,72.2
788,2060,0,0,0,73
788,2065,0,0,0,73.7
788,2070,0,0,0,74.5
788,2075,0,0,0,75.3
788,2080,0,0,0,76.3
788,2085,0,0,0,77.2
788,2090,0,0,0,78.1
788,2095,0,0,0,78.9
792,2010,0,0,0,64.8
792,2015,0,0,0,65.5
792,2020,0,0,0,66.1
792,2025,0,0,0,66.8
792,2030,0,0,0,67.5
792,2035,0,0,0,68.2
792,2040,0,0,0,68.9
792,2045,0,0,0,69.7
792,2050,0,0,0,70.6
792,2055,0,0,0,71.3
792,2060,0,0,0,72.1
792,2065,0,0,0,73
792,2070,0,0,0,73.8
792,2075,0,0,0,74.6
792,2080,0,0,0,75.4
792,2085,0,0,0,76.3
792,2090,0,0,0,77.2
792,2095,0,0,0,78.1
795,2010,0,0,0,63.4
795,2015,0,0,0,64.1
795,2020,0,0,0,64.8
795,2025,0,0,0,65.5
795,2030,0,0,0,66
795,2035,0,0,0,66.6
795,2040,0,0,0,67.2
795,2045,0,0,0,67.9
795,2050,0,0,0,68.6
795,2055,0,0,0,69.4
795,2060,0,0,0,70
795,2065,0,0,0,70.8
795,2070,0,0,0,71.5
795,2075,0,0,0,72.3
795,2080,0,0,0,73.2
795,2085,0,0,0,73.9
795,2090,0,0,0,74.7
795,2095,0,0,0,75.5
800,2010,0,0,0,62.4
800,2015,0,0,0,62.7
800,2020,0,0,0,63
800,2025,0,0,0,63.1
800,2030,0,0,0,63.5
800,2035,0,0,0,63.6
800,2040,0,0,0,63.9
800,2045,0,0,0,64.2
800,2050,0,0,0,64.5
800,2055,0,0,0,64.7
800,2060,0,0,0,65.1
800,2065,0,0,0,65.6
800,2070,0,0,0,66.2
800,2075,0,0,0,66.8
800,2080,0,0,0,67.4
800,2085,0,0,0,67.9
800,2090,0,0,0,68.6
800,2095,0,0,0,69.1
804,2010,0,0,0,63.6
804,2015,0,0,0,64.4
804,2020,0,0,0,65.2
804,2025,0,0,0,66.1
804,2030,0,0,0,66.9
804,2035,0,0,0,67.4
804,2040,0,0,0,68.2
804,2045,0,0,0,69.1
804,2050,0,0,0,69.9
804,2055,0,0,0,70.9
804,2060,0,0,0,71.8
804,2065,0,0,0,72.8
804,2070,0,0,0,73.6
804,2075,0,0,0,74.6
804,2080,0,0,0,75.6
804,2085,0,0,0,76.6
804,2090,0,0,0,77.7
804,2095,0,0,0,78.6
807,2010,0,0,0,65.5
807,2015,0,0,0,66.4
807,2020,0,0,0,67.4
807,2025,0,0,0,68.3
807,2030,0,0,0,69.3
807,2035,0,0,0,70.2
807,2040,0,0,0,71.2
807,2045,0,0,0,72.2
807,2050,0,0,0,73
807,2055,0,0,0,73.8
807,2060,0,0,0,74.6
807,2065,0,0,0,75.4
807,2070,0,0,0,76.2
807,2075,0,0,0,77.1
807,2080,0,0,0,77.9
807,2085,0,0,0,78.8
807,2090,0,0,0,79.6
807,2095,0,0,0,80.5
818,2010,0,0,0,64.5
818,2015,0,0,0,65.2
818,2020,0,0,0,65.7
818,2025,0,0,0,66.4
818,2030,0,0,0,66.9
818,2035,0,0,0,67.6
818,2040,0,0,0,68.4
818,2045,0,0,0,69.2
818,2050,0,0,0,70
818,2055,0,0,0,70.8
818,2060,0,0,0,71.7
818,2065,0,0,0,72.5
818,2070,0,0,0,73.3
818,2075,0,0,0,74.1
818,2080,0,0,0,74.9
818,2085,0,0,0,75.8
818,2090,0,0,0,76.7
818,2095,0,0,0,77.6
826,2010,0,0,0,70.9
826,2015,0,0,0,71.8
826,2020,0,0,0,72.7
826,2025,0,0,0,73.5
826,2030,0,0,0,74.3
826,2035,0,0,0,75.1
826,2040,0,0,0,76
826,2045,0,0,0,76.8
826,2050,0,0,0,77.6
826,2055,0,0,0,78.4
826,2060,0,0,0,79.3
826,2065,0,0,0,80.1
826,2070,0,0,0,81
826,2075,0,0,0,81.9
826,2080,0,0,0,82.8
826,2085,0,0,0,83.7
826,2090,0,0,0,84.6
826,2095,0,0,0,85.6
830,2010,0,0,0,70.2
830,2015,0,0,0,71.2
830,2020,0,0,0,72.2
830,2025,0,0,0,73
830,2030,0,0,0,73.8
830,2035,0,0,0,74.7
830,2040,0,0,0,75.6
830,2045,0,0,0,76.4
830,2050,0,0,0,77.3
830,2055,0,0,0,78.2
830,2060,0,0,0,79.1
830,2065,0,0,0,80
830,2070,0,0,0,80.9
830,2075,0,0,0,81.9
830,2080,0,0,0,82.8
830,2085,0,0,0,83.7
830,2090,0,0,0,84.6
830,2095,0,0,0,85.7
834,2010,0,0,0,63.5
834,2015,0,0,0,64.1
834,2020,0,0,0,64.1
834,2025,0,0,0,64.7
834,2030,0,0,0,64.8
834,2035,0,0,0,65.1
834,2040,0,0,0,65.4
834,2045,0,0,0,65.8
834,2050,0,0,0,66.3
834,2055,0,0,0,66.8
834,2060,0,0,0,67.4
834,2065,0,0,0,67.9
834,2070,0,0,0,68.5
834,2075,0,0,0,69.2
834,2080,0,0,0,69.7
834,2085,0,0,0,70.3
834,2090,0,0,0,71
834,2095,0,0,0,71.7
840,2010,0,0,0,70.7
840,2015,0,0,0,71.3
840,2020,0,0,0,72
840,2025,0,0,0,72.6
840,2030,0,0,0,73.2
840,2035,0,0,0,73.8
840,2040,0,0,0,74.4
840,2045,0,0,0,75.1
840,2050,0,0,0,76
840,2055,0,0,0,76.8
840,2060,0,0,0,77.8
840,2065,0,0,0,78.6
840,2070,0,0,0,79.5
840,2075,0,0,0,80.4
840,2080,0,0,0,81.4
840,2085,0,0,0,82.4
840,2090,0,0,0,83.4
840,2095,0,0,0,84.4
850,2010,0,0,0,71.3
850,2015,0,0,0,72.5
850,2020,0,0,0,73.5
850,2025,0,0,0,74.4
850,2030,0,0,0,75.4
850,2035,0,0,0,76.4
850,2040,0,0,0,77.2
850,2045,0,0,0,78.1
850,2050,0,0,0,79
850,2055,0,0,0,79.8
850,2060,0,0,0,80.8
850,2065,0,0,0,81.8
850,2070,0,0,0,82.7
850,2075,0,0,0,83.5
850,2080,0,0,0,84.3
850,2085,0,0,0,85.1
850,2090,0,0,0,86
850,2095,0,0,0,87
854,2010,0,0,0,59.9
854,2015,0,0,0,60.5
854,2020,0,0,0,60.8
854,2025,0,0,0,61.5
854,2030,0,0,0,61.8
854,2035,0,0,0,62
854,2040,0,0,0,62.4
854,2045,0,0,0,62.8
854,2050,0,0,0,63.1
854,2055,0,0,0,63.4
854,2060,0,0,0,63.8
854,2065,0,0,0,64.3
854,2070,0,0,0,64.9
854,2075,0,0,0,65.6
854,2080,0,0,0,66.4
854,2085,0,0,0,67.3
854,2090,0,0,0,68.1
854,2095,0,0,0,69.1
858,2010,0,0,0,69.2
858,2015,0,0,0,70.1
858,2020,0,0,0,71.1
858,2025,0,0,0,72
858,2030,0,0,0,72.9
858,2035,0,0,0,73.6
858,2040,0,0,0,74.4
858,2045,0,0,0,75.2
858,2050,0,0,0,76.2
858,2055,0,0,0,77.1
858,2060,0,0,0,77.9
858,2065,0,0,0,78.8
858,2070,0,0,0,79.6
858,2075,0,0,0,80.5
858,2080,0,0,0,81.5
858,2085,0,0,0,82.4
858,2090,0,0,0,83.3
858,2095,0,0,0,84.2
860,2010,0,0,0,65.2
860,2015,0,0,0,66
860,2020,0,0,0,66.8
860,2025,0,0,0,67.5
860,2030,0,0,0,68.2
860,2035,0,0,0,68.6
860,2040,0,0,0,69.4
860,2045,0,0,0,70.1
860,2050,0,0,0,70.9
860,2055,0,0,0,71.6
860,2060,0,0,0,72.4
860,2065,0,0,0,73.1
860,2070,0,0,0,73.8
860,2075,0,0,0,74.6
860,2080,0,0,0,75.4
860,2085,0,0,0,76.2
860,2090,0,0,0,77.1
860,2095,0,0,0,77.9
862,2010,0,0,0,68.1
862,2015,0,0,0,69
862,2020,0,0,0,69.8
862,2025,0,0,0,70.7
862,2030,0,0,0,71.5
862,2035,0,0,0,72.2
862,2040,0,0,0,73.1
862,2045,0,0,0,73.8
862,2050,0,0,0,74.6
862,2055,0,0,0,75.4
862,2060,0,0,0,76.3
862,2065,0,0,0,77.1
862,2070,0,0,0,77.9
862,2075,0,0,0,78.7
862,2080,0,0,0,79.5
862,2085,0,0,0,80.4
862,2090,0,0,0,81.3
862,2095,0,0,0,82.2
882,2010,0,0,0,65.4
882,2015,0,0,0,66.3
882,2020,0,0,0,67.3
882,2025,0,0,0,68
882,2030,0,0,0,68.9
882,2035,0,0,0,69.7
882,2040,0,0,0,70.6
882,2045,0,0,0,71.4
882,2050,0,0,0,72.2
882,2055,0,0,0,73.1
882,2060,0,0,0,73.9
882,2065,0,0,0,74.7
882,2070,0,0,0,75.6
882,2075,0,0,0,76.5
882,2080,0,0,0,77.3
882,2085,0,0,0,78.1
882,2090,0,0,0,78.9
882,2095,0,0,0,79.7
887,2010,0,0,0,62.2
887,2015,0,0,0,62
887,2020,0,0,0,62.6
887,2025,0,0,0,62.7
887,2030,0,0,0,63
887,2035,0,0,0,63.1
887,2040,0,0,0,63.8
887,2045,0,0,0,63.9
887,2050,0,0,0,64.3
887,2055,0,0,0,64.9
887,2060,0,0,0,65.4
887,2065,0,0,0,66
887,2070,0,0,0,66.7
887,2075,0,0,0,67.4
887,2080,0,0,0,68.2
887,2085,0,0,0,69
887,2090,0,0,0,69.7
887,2095,0,0,0,70.5
894,2010,0,0,0,61.9
894,2015,0,0,0,62.2
894,2020,0,0,0,62.1
894,2025,0,0,0,62.6
894,2030,0,0,0,62.7
894,2035,0,0,0,62.9
894,2040,0,0,0,63
894,2045,0,0,0,63.4
894,2050,0,0,0,63.7
894,2055,0,0,0,64.1
894,2060,0,0,0,64.5
894,2065,0,0,0,64.9
894,2070,0,0,0,65.4
894,2075,0,0,0,65.9
894,2080,0,0,0,66.4
894,2085,0,0,0,67.1
894,2090,0,0,0,67.6
894,2095,0,0,0,68.3
900,2010,0,0,0,67
900,2015,0,0,0,67.8
900,2020,0,0,0,68.5
900,2025,0,0,0,69.2
900,2030,0,0,0,69.9
900,2035,0,0,0,70.6
900,2040,0,0,0,71.3
900,2045,0,0,0,72
900,2050,0,0,0,72.6
900,2055,0,0,0,73.2
900,2060,0,0,0,73.8
900,2065,0,0,0,74.4
900,2070,0,0,0,75
900,2075,0,0,0,75.7
900,2080,0,0,0,76.4
900,2085,0,0,0,77.1
900,2090,0,0,0,77.8
900,2095,0,0,0,78.5
903,2010,0,0,0,62.6
903,2015,0,0,0,63.1
903,2020,0,0,0,63.5
903,2025,0,0,0,64
903,2030,0,0,0,64.3
903,2035,0,0,0,64.8
903,2040,0,0,0,65.2
903,2045,0,0,0,65.6
903,2050,0,0,0,66.1
903,2055,0,0,0,66.6
903,2060,0,0,0,67.1
903,2065,0,0,0,67.6
903,2070,0,0,0,68.1
903,2075,0,0,0,68.6
903,2080,0,0,0,69.1
903,2085,0,0,0,69.7
903,2090,0,0,0,70.3
903,2095,0,0,0,71
935,2010,0,0,0,65.7
935,2015,0,0,0,66.6
935,2020,0,0,0,67.3
935,2025,0,0,0,68
935,2030,0,0,0,68.7
935,2035,0,0,0,69.4
935,2040,0,0,0,70.2
935,2045,0,0,0,71
935,2050,0,0,0,71.7
935,2055,0,0,0,72.3
935,2060,0,0,0,73
935,2065,0,0,0,73.6
935,2070,0,0,0,74.2
935,2075,0,0,0,74.9
935,2080,0,0,0,75.5
935,2085,0,0,0,76.3
935,2090,0,0,0,77
935,2095,0,0,0,77.7
908,2010,0,0,0,69.2
908,2015,0,0,0,70.2
908,2020,0,0,0,71.2
908,2025,0,0,0,72.1
908,2030,0,0,0,72.9
908,2035,0,0,0,73.7
908,2040,0,0,0,74.6
908,2045,0,0,0,75.5
908,2050,0,0,0,76.4
908,2055,0,0,0,77.3
908,2060,0,0,0,78.1
908,2065,0,0,0,78.8
908,2070,0,0,0,79.7
908,2075,0,0,0,80.7
908,2080,0,0,0,81.7
908,2085,0,0,0,82.8
908,2090,0,0,0,83.8
908,2095,0,0,0,84.7
904,2010,0,0,0,69.1
904,2015,0,0,0,69.9
904,2020,0,0,0,70.9
904,2025,0,0,0,71.7
904,2030,0,0,0,72.6
904,2035,0,0,0,73.3
904,2040,0,0,0,74.1
904,2045,0,0,0,74.8
904,2050,0,0,0,75.5
904,2055,0,0,0,76.3
904,2060,0,0,0,77
904,2065,0,0,0,77.8
904,2070,0,0,0,78.6
904,2075,0,0,0,79.3
904,2080,0,0,0,80.1
904,2085,0,0,0,80.9
904,2090,0,0,0,81.7
904,2095,0,0,0,82.6
905,2010,0,0,0,70.8
905,2015,0,0,0,71.4
905,2020,0,0,0,72.2
905,2025,0,0,0,72.8
905,2030,0,0,0,73.4
905,2035,0,0,0,74
905,2040,0,0,0,74.6
905,2045,0,0,0,75.4
905,2050,0,0,0,76.2
905,2055,0,0,0,77.1
905,2060,0,0,0,78
905,2065,0,0,0,78.9
905,2070,0,0,0,79.8
905,2075,0,0,0,80.7
905,2080,0,0,0,81.7
905,2085,0,0,0,82.7
905,2090,0,0,0,83.7
905,2095,0,0,0,84.7
909,2010,0,0,0,71.7
909,2015,0,0,0,72.7
909,2020,0,0,0,73.7
909,2025,0,0,0,74.5
909,2030,0,0,0,75.3
909,2035,0,0,0,76.2
909,2040,0,0,0,77
909,2045,0,0,0,77.7
909,2050,0,0,0,78.5
909,2055,0,0,0,79.2
909,2060,0,0,0,80
909,2065,0,0,0,81
909,2070,0,0,0,81.9
909,2075,0,0,0,82.7
909,2080,0,0,0,83.5
909,2085,0,0,0,84.2
909,2090,0,0,0,85.1
909,2095,0,0,0,86.1
